0.0	0.1418888543534191
0.004	0.1438205289321549
0.008	0.1458867608490959
0.012	0.1480908288669623
0.016	0.1503533457817042
0.02	0.1527644559891125
0.024	0.1552623145510567
0.028	0.1578612748279101
0.032	0.1605239389233349
0.036	0.1633241767368835
0.04	0.1662282702824747
0.044	0.1691939711593791
0.048	0.1722533388032944
0.052	0.1753866407838835
0.056	0.1785929850248105
0.06	0.1818530005337903
0.064	0.1852287967171283
0.068	0.1886731584619086
0.072	0.1921581821938976
0.076	0.195666213530364
0.08	0.1993091721729208
0.084	0.2029470343602047
0.088	0.2066254328506261
0.092	0.2103683450645894
0.096	0.2141314333203362
0.1	0.21791503424345
0.104	0.2217411725892135
0.108	0.2255448353962253
0.112	0.2294154481685152
0.116	0.2332989024308094
0.12	0.237170359025292
0.124	0.24107345992259
0.128	0.2449662686808711
0.132	0.2488973780811449
0.136	0.2528083247936776
0.14	0.256758147465923
0.144	0.2606884869932573
0.148	0.2646078942874231
0.152	0.2685107621357747
0.156	0.2724260290760382
0.16	0.2763245910884065
0.164	0.2802243476722361
0.168	0.2840646833355397
0.172	0.2879520517913117
0.176	0.2917646965074326
0.18	0.2955999765575714
0.184	0.2993984019052536
0.188	0.3032086010909667
0.192	0.3069371829056883
0.196	0.3106691431669839
0.2	0.3143549614298375
0.204	0.3179997056250306
0.208	0.321673632372855
0.212	0.3252610354998898
0.216	0.3287905511895749
0.22	0.3323227745671029
0.224	0.3358175723598724
0.228	0.3392450754749179
0.232	0.342648233605166
0.236	0.3460251814100828
0.24	0.3492902355517484
0.244	0.3525851633827373
0.248	0.3557621410038726
0.252	0.3589463932150125
0.256	0.362047575865664
0.26	0.365135973314906
0.264	0.3681282870542355
0.268	0.3710372657705854
0.272	0.3739435345143298
0.276	0.3767776155450493
0.28	0.3795657750193276
0.284	0.3822568668848006
0.288	0.3849089703713945
0.292	0.3874770445976216
0.296	0.3900030000877289
0.3	0.3924302426221711
0.304	0.3948156781725016
0.308	0.3971185277461984
0.312	0.3993715731102545
0.316	0.4015061055859569
0.32	0.4035985876399858
0.324	0.4056135527166569
0.328	0.4075297702376741
0.332	0.4093822200864668
0.336	0.4111638170486962
0.34	0.4128580651557595
0.344	0.4144601028947742
0.348	0.4159441763627031
0.352	0.417384341584205
0.356	0.4187312145919813
0.36	0.4199362715707834
0.364	0.4211187116534896
0.368	0.4221786512797983
0.372	0.4231018971562389
0.376	0.4239910805849268
0.38	0.4247791296289027
0.384	0.4254514657850176
0.388	0.4260064070331797
0.392	0.4264829632243135
0.396	0.426861722979674
0.4	0.4271606294604313
0.404	0.4273056308908265
0.408	0.4273756453468753
0.412	0.4273454251837061
0.416	0.427247011173377
0.42	0.4269953988452556
0.424	0.4266305946204551
0.428	0.4261724286664597
0.432	0.4256095316215528
0.436	0.4249392493221607
0.44	0.4241961956889423
0.444	0.4232893781293739
0.448	0.4222957926602218
0.452	0.4211799832789354
0.456	0.4199022896580661
0.46	0.4185536096166436
0.464	0.4170848833442567
0.468	0.4155012549638635
0.472	0.4138447368076088
0.476	0.4120087531729597
0.48	0.4100848574752299
0.484	0.4080264072863273
0.488	0.4058428455119149
0.492	0.4035597539941878
0.496	0.4011282469791821
0.5	0.3985536312433508
0.504	0.3959219059132244
0.508	0.3931518656691052
0.512	0.3902377671460152
0.516	0.3871923974223785
0.52	0.3840731429433624
0.524	0.3808408897256375
0.528	0.3774806486296868
0.532	0.3740699491287339
0.536	0.3704956009649807
0.54	0.3668567395406392
0.544	0.3631006156361788
0.548	0.3592753890551948
0.552	0.3553264517351832
0.556	0.3513314705419727
0.56	0.3472134130465778
0.564	0.3430116309283879
0.568	0.338754070037854
0.572	0.3343892884431582
0.576	0.3300042914229479
0.58	0.3254893032134127
0.584	0.3209528464312418
0.588	0.3163517452474173
0.592	0.311673874755673
0.596	0.3069101057792284
0.6	0.3021176685386756
0.604	0.2973027309433806
0.608	0.2923843023738225
0.612	0.2874333598141834
0.616	0.282464503052571
0.62	0.2773830703068843
0.624	0.2723027766316042
0.628	0.267118113107085
0.632	0.2619485301577561
0.636	0.2566816681898068
0.64	0.2513298057035926
0.644	0.2459690099466871
0.648	0.2405648004791512
0.652	0.2350528114793283
0.656	0.2295157670121909
